"","","72303","リシュブール　2007　ﾒｵｶﾐｭｾﾞ","本","","標","1","0","0","0","1","40300","40300","","",
"","","72304","コルトン　クロ　ロニュ　2007","本","","標","1","0","0","0","1","17550","17550","","20161107",
"","","72305","ヴォーヌロマネ　レショーム　2007","本","","標","0","0","0","0","0","11050","0","","20170529",
"","","72306","フィクサン　クロデュシャピトル　2007","本","","標","5","0","0","0","5","4550","22750","","",
"","","72307","ニュイサンジョルジュ　レプリュリエ　2007","本","","標","0","0","0","0","0","6600","0","","20180922",
"","","72308","ニュイサンジョルジュ　シェニョ　2007","本","","標","0","0","0","0","0","6000","0","","20171210",
"","","72309","ブルゴーニュ　シャルドネ　2007","本","","標","0","0","0","0","0","1140","0","","20160124",
"","","72310","ブルゴーニュ アリゴテ","本","","標","0","0","0","0","0","1800","0","","20141004",
"","","72311","ムルソー　カイユレ　","本","","標","0","0","0","0","0","5400","0","","20170423",
"","","72312","シャトー　ド　ピバルノン　ルージュ2004","本","","標","0","0","0","0","0","3300","0","","20160709",
"","","72313","シャトー　ド　ピバルノン　ルージュ2005","本","","標","0","0","0","0","0","3300","0","","20161119",
"","","72314","ラ　ダム　ド　マレスコ　2009","本","","標","0","0","0","0","0","3300","0","20170119","20170330",
"","","72315","ピュリニーモンラッシェ　1999","本","","標","0","0","0","0","0","3600","0","","20170529",
"","","72316","ポマール　ペズロル　2000","本","","標","0","0","0","0","0","4950","0","","20221117",
"","","72317","カピテル　フォスカリーノ","本","","標","0","0","0","0","0","2100","0","20141125","20150521",
"","","72318","Chコスラボリー","本","","標","0","0","0","0","0","4280","0","","20161107",
"","","72319","Ｃｈクリネ　2013","本","","標","3","0","0","0","3","8500","25500","20151130","20190825",
"","","72320","Ｃｈカントナック　ブラウン　2005","本","","標","0","0","0","0","0","4850","0","","20150306",
"","","72321","Ｃｈフェリエール 2010","本","","標","0","0","0","0","0","4800","0","20171208","20171209",
"","","72322","Ｃｈオーバージュアヴルー　2005","本","","標","0","0","0","0","0","4380","0","","20141218",
"","","72323","Ｃｈイケム","本","","標","2","0","0","0","2","33150","66300","","",
"","","72324","Ｃｈレオヴィルポワフェレ　1999","本","","標","0","0","0","0","0","6343","0","","20150426",
"","","72325","クロドランブレ　グランクリュ","本","","標","0","0","0","0","0","8050","0","","20150108",
"","","72326","マルサネ　ブラン","本","","標","0","0","0","0","0","2480","0","","20170511",
"","","72327","シャンボルミュジニー　１ＥＲ　2007","本","","標","0","0","0","0","0","13020","0","","20160223",
"","","72328","ミュジニーＶＶ2007　ｳﾞｫｷﾞｭｴ","本","","標","2","0","0","0","2","33480","66960","","",
"","","72329","ｴｸﾞﾘｳｰﾘｴ　ﾌﾞﾗﾝﾄﾞﾉﾜｰﾙ　VV　09ﾃﾞｺﾞﾙｼﾞｭ","本","","標","0","0","0","0","0","10800","0","","",
"","","72330","ｺﾄｰｼｬﾝﾌﾟﾉﾜｱﾝﾎﾞﾈｲﾙｰｼﾞｭ　2007","本","","標","0","0","0","0","0","7800","0","","20171030",
"","","72331","ブルゴーニュ　アリゴテ　2008","本","","標","0","0","0","0","0","1860","0","","",
"","","72332","ｼｬｻｰﾆｭﾓﾝﾗｯｼｪ　ﾓﾙｼﾞｮﾙｰｼﾞｭ","本","","標","1","0","0","0","1","4030","4030","20150119","20200225",
"","","72333","ｼｬｻｰﾆｭﾓﾝﾗｯｼｪ　ﾓﾙｼﾞｮ　ﾌﾞﾗﾝ　2007","本","","標","0","0","0","0","0","6200","0","","20150116",
"","","72334","ブルゴーニュ　シャルドネ","本","","標","0","0","0","0","0","2604","0","","20150531",
"","","72335","ミュジニー","本","","標","0","0","0","0","0","27000","0","","20141001",
"","","72336","ブルゴーニュ　ピノ　ファン","本","","標","0","0","0","0","0","2565","0","","20181009",
"","","72337","ヴォーヌロマネ","本","","標","0","0","0","0","0","5770","0","","20190625",
"","","72338","ヴォーヌロマネ　ショーム","本","","標","0","0","0","0","0","9940","0","","20171203",
"","","72339","エシェゾー","本","","標","0","0","0","0","0","18620","0","","20200623",
"","","72340","ブルゴーニュ　ルージュ　2007","本","","標","0","0","0","0","0","4068","0","","20200314",
"","","72341","ジュヴレシャンベルタンﾗｳﾞｫｰｻﾝｼﾞｬｯｸ2007","本","","標","3","0","0","0","3","18750","56250","","20191031",
"","","72342","クロドヴージョ","本","","標","2","0","0","0","2","18620","37240","","20180329",
"","","72343","Ｃｈピションバロン　2004","本","","標","0","0","0","0","0","7236","0","","20160301",
"","","72344","ニュイサンジョルジュ　ロンシェール","本","","標","0","0","0","0","0","9140","0","","20161201",
"","","72345","ｻﾝﾄｰﾊﾞﾝ　ｱﾝﾚﾐﾘｰﾌﾞﾗﾝ　2019","本","","標","0","0","0","0","0","3410","0","20210811","20210812",
"","","72346","ペルナンベルジュレス　2007","本","","標","0","0","0","0","0","3720","0","","20171116",
"","","72347","ｼﾞｭｳﾞﾚｼｬﾝﾍﾞﾙﾀﾝ　ﾚｼｪﾙﾎﾞｰﾄﾞ　2007","本","","標","0","0","0","0","0","6000","0","","20160819",
"","","72348","グランエシェゾー　ＶＶ　2007","本","","標","0","0","0","0","0","10800","0","","20181026",
"","","72349","エシェゾー　ＶＶ　2007","本","","標","0","0","0","0","0","7800","0","","20160531",
"","","72350","ｼｬﾝﾎﾞﾙﾐｭｼﾞﾆｰ ｺﾝﾌﾞﾄﾞﾙﾎﾞｰ　VV　2007","本","","標","0","0","0","0","0","3900","0","","20141128",
"","","72351","ｳﾞｫｰﾇﾛﾏﾈ　ｳﾞｨｴｲﾕｳﾞｨｰﾆｭ　2007","本","","標","0","0","0","0","0","3720","0","","20161018",
"","","72352","バタールモンラッシェ　2007","本","","標","0","0","0","0","0","15000","0","","20170714",
"","","72353","ｼｬｻｰﾆｭﾓﾝﾗｯｼｪ　ﾗﾌﾞｰﾄﾞﾘｵｯﾄ　2007","本","","標","0","0","0","0","0","6300","0","","20181215",
"","","72354","ヴォルネイ　シャンパン　2007","本","","標","0","0","0","0","0","4500","0","","20190614",
"","","72355","エルミタージュ　ファルコネ2006","本","","標","0","0","0","0","0","4800","0","","20190212",
"","","72356","エルミタージュ　ブラン　2006","本","","標","0","0","0","0","0","4800","0","","20191114",
"","","72357","サンジョセフ","本","","標","0","0","0","0","0","2400","0","","20180112",
"","","72358","ﾎﾞｰﾇ　1er ﾏﾙｺﾈ","本","","標","0","0","0","0","0","5200","0","","20190210",
"","","72359","シノン　ブラン","本","","標","0","0","0","0","0","1620","0","","20171230",
"","","72360","シノン　ルージュ","本","","標","0","0","0","0","0","2550","0","","20191121",
"","","72361","ジャノボス　サントーバン　1ER　ブラン　","本","","標","0","0","0","0","0","4216","0","","",
"","","72362","Ｃｈカマンサック","本","","標","0","0","0","0","0","2980","0","","",
"","","72363","ポンドガサック　ブラン","本","","標","0","0","0","0","0","1100","0","","20141112",
"","","72364","プイィフュメ　マドモワゼル 2014","本","","標","0","0","0","0","0","1650","0","20180216","20190531",
"","","72365","モンターニュ　ノワール　シラー","本","","標","0","0","0","0","0","600","0","20200625","20210327",
"","","72366","クローズエルミタージュ　ラギロード　2007","本","","標","0","0","0","0","0","3596","0","","20150216",
"","","72367","ラ　ロゼ　ド　クロ","本","","標","0","0","0","0","0","1260","0","","20161208",
"","","72368","オスコ　ビアンコ","本","","標","0","0","0","0","0","450","0","","20150521",
"","","72369","ショレイレボーヌ　1988","本","","標","0","0","0","0","0","2680","0","","20151113",
"","","72370","ドルンレースヒェン　眠り姫","本","","標","7","0","0","0","7","2400","16800","20220310","20230212",
"","","72371","ローゼン　リースリング　QbA","本","","標","9","0","1","0","8","1200","9600","20230128","20230427",
"","","72372","バッハラッヒャー　リースリング　S","本","","標","0","0","0","0","0","1980","0","","20190205",
"","","72373","ブルゴーニュ　アリゴテ　2007","本","","標","0","0","0","0","0","1780","0","","20150521",
"","","72374","サヴィニ　レ　ボーヌ　2007","本","","標","0","0","0","0","0","5780","0","","20200515",
"","","72375","ボーヌ　バスティオン　1ER　375ml","本","","標","0","0","0","0","0","0","0","20150318","20210316",
"","","72376","ｴｸﾞﾘｳｰﾘｴ　ﾛｾﾞ　ﾌﾞﾘｭｯﾄ　０８　ﾃﾞｺﾞﾙｼﾞｭ","本","","標","0","0","0","0","0","5580","0","","",
"","","72377","ヴォーヌロマネ　1999","本","","標","0","0","0","0","0","4380","0","","20141108",
"","","72378","エシェゾー　1993","本","","標","0","0","0","0","0","9480","0","","20220304",
"","","72379","シャルム　シャンベルタン　2001","本","","標","0","0","0","0","0","8680","0","","20170831",
"","","72380","クロ　ド　ヴージョ　1998","本","","標","0","0","0","0","0","8680","0","","20190825",
"","","72381","サンセール　375ml","本","","標","0","0","0","0","0","729","0","20170524","20220922",
"","","72382","ブルゴーニュ　ラ　コンブ　ブラン　2007","本","","標","0","0","0","0","0","930","0","","20161117",
"","","72383","ピュリニー　モンラッシェ　2008","本","","標","0","0","0","0","0","4650","0","","20201003",
"","","72384","コートドニュイ　ヴィラージュ　2007","本","","標","0","0","0","0","0","4290","0","","20160525",
"","","72385","ニュイサンジョルジュ　2007","本","","標","0","0","0","0","0","6370","0","","20190124",
"","","72386","ヴォルネイ　シャンパン　2007","本","","標","4","0","0","0","4","7200","28800","","20191221",
"","","72387","ミュスカデ　ブルギニヨン　2010","本","","標","0","0","0","0","0","372","0","","20160525",
"","","72388","ブルゴーニュ　ブラン　2008","本","","標","0","0","0","0","0","1480","0","","20160204",
"","","72389","ヴォーヌロマネ　1er　マルコンソール2004","本","","標","0","0","0","0","0","5780","0","","20180129",
"","","72390","ニュイサンジョルジュ　2004","本","","標","0","0","0","0","0","3680","0","","20150425",
"","","72391","クロドヴージョ　2004","本","","標","0","0","0","0","0","7800","0","","20161118",
"","","72392","ニュイサンジョルジュ　2005","本","","標","0","0","0","0","0","3980","0","","20160216",
"","","72393","クロドヴージョ　2005","本","","標","0","0","0","0","0","8980","0","","20210628",
"","","72394","エシェゾー　2007","本","","標","0","0","0","0","0","8300","0","","20150516",
"","","72395","ジュヴレシャンベルタン　カズティエ　2007","本","","標","0","0","0","0","0","12870","0","","20170507",
"","","72396","ジュヴレシャンベルタン　コルボー　2007","本","","標","0","0","0","0","0","9100","0","","20170507",
"","","72397","ジュヴレシャンベルタン　","本","","標","0","0","0","0","0","5525","0","","20160922",
"","","72398","モレサンドニ　ミランド　2007","本","","標","1","0","0","0","1","9100","9100","","20210408",
"","","72399","シャンベルタン","本","","標","0","0","0","0","0","18000","0","","20191130",
"","","72400","シャペルシャンベルタン　2007","本","","標","0","0","0","0","0","12000","0","","20200718",
"","","72401","ジュヴレシャンベルタン　クロプリュール","本","","標","0","0","0","0","0","8400","0","","20190225",
"","","72402","マルサネ　ルージュ","本","","標","0","0","0","0","0","2880","0","","20141005",
"","","72403","アルザス　リースリング　ベブレンハイム","本","","標","0","0","0","0","0","2280","0","","20150907",
"","","72404","エシェゾー　2007","本","","標","0","0","0","0","0","16250","0","","20161107",
"","","72405","ヴォルネイ　クロデデュック　2007","本","","標","1","0","1","0","0","9300","0","","20230413",
"","","72406","シャトーヌフデュパプ　ピニャン　2005","本","","標","0","0","0","0","0","7800","0","","",
"","","72407","ヴァルモン　ルージュ","本","","標","0","0","0","0","0","522","0","20170821","20180329",
"","","72408","ヴァルモン　ブラン","本","","標","0","0","0","0","0","522","0","20180831","20180831",
"","","72409","シャサーニュ　モンラッシェ　2007","本","","標","0","0","0","0","0","2820","0","","20160726",
"","","72410","ヴォーヌロマネ1erｷｭｳﾞｪﾃﾞｭｳﾞｫｰﾌﾞﾛｼｪ1999","本","","標","1","0","0","0","1","59800","59800","","20190525",
"","","72411","レフォールドラトゥール　1995","本","","標","3","0","0","0","3","16800","50400","","20150124",
"","","72412","Ｃｈピションバロン","本","","標","0","0","0","0","0","8250","0","","20150721",
"","","72413","ＪＣルルー ソーヴィニヨンブラン","本","","標","0","0","0","0","0","936","0","","20160525",
"","","72414","サンタイネズ　カベルネソーヴィニヨン","本","","標","0","0","0","0","0","9000","0","","20150421",
"","","72415","オブセッション　シンフォニー","本","","標","3","0","0","0","3","930","2790","20220524","20230212",
"","","72416","ソーヴィニヨンブラン　サンタイネズ","本","","標","0","0","0","0","0","1380","0","","20141024",
"","","72417","ﾒﾙｾﾃﾞｽ　ｴｸﾞｰﾚﾝ　ｶﾍﾞﾙﾈｿｰｳﾞｨﾆﾖﾝ","本","","標","6","12","8","0","10","900","9000","20230411","20230427",
"","","72418","マルティン　センドージャ　レセルバ","本","","標","0","0","0","0","0","2700","0","","20190531",
"","","72419","シュヴァリエド　ラスコンブ2019","本","","標","5","0","0","0","5","4360","21800","20230306","20230316",
"","","72420","Ｃｈラトゥール1998","本","","標","0","0","0","0","0","32000","0","","20220425",
"","","72421","プロヴィダンス　プライベート　リザーヴ","本","","標","0","0","0","0","0","10440","0","","20170414",
"","","72422","ヴォーヌロマネ　2007","本","","標","0","0","0","0","0","3280","0","","20181223",
"","","72423","ブルゴーニュ　ブラン　2008","本","","標","0","0","0","0","0","1980","0","","20170130",
"","","72424","ムルソー　2006","本","","標","0","0","0","0","0","3480","0","","20150326",
"","","72425","Ch　ギィヨン　ナルドゥ　1996","本","","標","0","0","0","0","0","615","0","","20161117",
"","","72426","マルサネ　ルージュ　2008","本","","標","0","0","0","0","0","2925","0","","20150521",
"","","72427","フィクサン　2008","本","","標","0","0","0","0","0","3575","0","","20150507",
"","","72428","サンタムール　2009","本","","標","0","0","0","0","0","810","0","","20151109",
"","","72429","エルミタージュ　2007","本","","標","0","0","0","0","0","14300","0","","20160209",
"","","72430","サンジョセフ　2007","本","","標","0","0","0","0","0","4225","0","","20190107",
"","","72431","サンジョセフ　オフル　2007","本","","標","0","0","0","0","0","2400","0","","20181112",
"","","72432","サンジョセフ　セレスト","本","","標","0","0","0","0","0","2220","0","","20151206",
"","","72433","ジュヴレ　シャンベルタン　2007","本","","標","0","0","0","0","0","3840","0","","20141121",
"","","72434","シャンボルミュジニー","本","","標","0","0","0","0","0","3840","0","","20161007",
"","","72435","シャンボルミュジニー　2005","本","","標","0","0","0","0","0","3980","0","","20151120",
"","","72436","シャンボルミュジニー","本","","標","0","0","0","0","0","4980","0","","20170408",
"","","72437","シャルム　シャンベルタン","本","","標","0","0","0","0","0","6980","0","","20170306",
"","","72438","ｼｬｻｰﾆｭ ﾓﾝﾗｯｼｪ ﾗ ｶﾆｴｰﾙ 2007","本","","標","0","0","0","0","0","2980","0","","20151122",
"","","72439","ブルゴーニュ　ルージュ　2008","本","","標","0","0","0","0","0","2232","0","","20151229",
"","","72440","シャサーニュ　モンラッシェ　ルージュ2008","本","","標","0","0","0","0","0","2976","0","","20150521",
"","","72441","ｼｬｻｰﾆｭ ﾓﾝﾗｯｼｪ ﾌﾞｰﾄﾞﾘｵｯﾄ ﾌﾞﾗﾝ　2008","本","","標","0","0","0","0","0","7440","0","","20160209",
"","","72442","ｼｬｻｰﾆｭﾓﾝﾗｯｼｪ ﾚ ｼｮｰﾒ ﾌﾞﾗﾝ 2008","本","","標","0","0","0","0","0","6820","0","","20181229",
"","","72443","ｼｬｻｰﾆｭﾓﾝﾗｯｼｪ ﾚ ﾘｭｼｮｯﾄ ﾌﾞﾗﾝ 2008","本","","標","0","0","0","0","0","7440","0","","20170717",
"","","72444","Ch　ラ フルール ド ゲイ 1997","本","","標","0","0","0","0","0","4870","0","","20220308",
"","","72445","ブルド　パッション　","本","","標","0","0","0","0","0","1105","0","","20151108",
"","","72446","ブルゴーニュ　ブラン　2008","本","","標","0","0","0","0","0","2790","0","","",
"","","72447","キュヴェ マリー ブーリエ","本","","標","4","0","0","0","4","12000","48000","","20210528",
"","","72448","シャトーヌフデュパプ　2003","本","","標","0","0","0","0","0","7200","0","","20220531",
"","","72449","キュヴリエ　ブラン　750ｍｌ","本","","標","7","0","0","0","7","1364","9548","20220720","20230128",
"","","72450","キュヴリエ　ルージュ　750ｍｌ","本","","標","10","0","0","0","10","1364","13640","20230130","20230223",
"","","72451","Ｃｈカロンセギュール　2007","本","","標","0","0","0","0","0","4959","0","","",
"","","72452","Ｃｈポンテカネ2007","本","","標","2","0","0","0","2","6118","12236","","20170613",
"","","72453","Ｃｈレオヴィルポワフェレ　2007","本","","標","0","0","0","0","0","5047","0","","20150612",
"","","72454","Ｃｈクロフルテ　2007","本","","標","0","0","0","0","0","4665","0","","20150108",
"","","72455","ｻﾝﾄｰﾊﾞﾝ　ﾐｭﾙｼﾞｭ　ﾃﾞﾀﾝﾄﾞｼｱﾝﾌﾞﾗﾝ","本","","標","0","0","0","0","0","2733","0","20161222","20191123",
"","","72456","モンテリー　ブラン","本","","標","0","0","0","0","0","2550","0","","20150203",
"","","72457","エラスリス　エステート　ピノ ノワール","本","","標","13","0","5","0","8","1008","8064","20230322","20230417",
"","","72458","エラスリス　サンジョベーゼ　","本","","標","0","0","0","0","0","889","0","","20141011",
"","","72459","ｼｬｻｰﾆｭ ﾓﾝﾗｯｼｪ ｸﾛｻﾝｼﾞｬﾝ ﾙｰｼﾞｭ　2008","本","","標","0","0","0","0","0","4650","0","","20190819",
"","","72460","ｼｬｻｰﾆｭ ﾓﾝﾗｯｼｴ ｸﾛﾄﾞﾗ ﾌﾞｰﾄﾞﾘｵｯﾄ ﾙｰｼﾞｭ","本","","標","0","0","0","0","0","4960","0","","20170516",
"","","72461","ブルゴーニュ　アリゴテ　2008","本","","標","12","0","0","0","12","7440","89280","","20180324",
"","","72462","コシュデュリ　ムルソー　2008","本","","標","0","0","0","0","0","16120","0","","20160505",
"","","72463","ﾋﾟｭﾘﾆｰﾓﾝﾗｯｼｪ ﾚ ｻﾞﾝｾﾆｴｰﾙ 2008","本","","標","0","0","0","0","0","26040","0","","20190528",
"","","72464","ポマール　ヴォーミュリアン　2008","本","","標","12","0","0","0","12","17700","212400","","20181120",
"","","72465","Ｃｈ　パルメ　2002","本","","標","0","0","0","0","0","19800","0","","20200201",
"","","72466","ニュイサンジョルジュ　2002","本","","標","0","0","0","0","0","3630","0","","20181129",
"","","72467","ヴォーヌ　ロマネ　2008","本","","標","0","0","0","0","0","3280","0","","20181224",
"","","72468","ニュイサンジョルジュ　2008","本","","標","0","0","0","0","0","1550","0","","20210624",
"","","72469","ヴォーヌ　ロマネ　ゴーディショ　2008","本","","標","0","0","0","0","0","7680","0","","20200804",
"","","72470","エシェゾー　2007","本","","標","0","0","0","0","0","7680","0","","20171210",
"","","72471","プイイフュメ　ピュイルサン　2008","本","","標","5","0","0","0","5","5850","29250","","20150503",
"","","72472","レ　ジャルダン　ド　バビロン　2006","本","","標","0","0","0","0","0","4550","0","","20220902",
"","","72473","エラスリス　エステート　シラーズ","本","","標","8","0","0","0","8","1008","8064","20221205","20230327",
"","","72474","モレサンドニ　2001","本","","標","0","0","0","0","0","4180","0","","20160225",
"","","72475","ラヴィアン　ロゼ　ヴァンムスー　","本","","標","0","0","0","0","0","1550","0","","20151108",
"","","72476","クロ　レオ　2007","本","","標","0","0","0","0","0","6175","0","","20141024",
"","","72477","Ch　ダルマイヤック　1998","本","","標","0","0","0","0","0","4600","0","","20150521",
"","","72478","シュタインマン　ジルヴァーナ　2008","本","","標","0","0","0","0","0","550","0","20141015","20180529",
"","","72479","フーバー　シュペートブルグンダー　2007","本","","標","0","0","0","0","0","2340","0","","",
"","","72480","シュテルンターラー　グリューワイン","本","","標","0","0","0","0","0","420","0","20170906","20191121",
"","","72481","アマーノ　プリミティーヴォ","本","","標","0","0","0","0","0","1224","0","20150908","20151215",
"","","72482","ﾆｭｲｻﾝ ｼﾞｮﾙｼﾞｭ ﾙﾌﾟﾃｨ ｱﾙﾛｰ 2008","本","","標","0","0","0","0","0","3300","0","","20171020",
"","","72483","ﾆｭｲｻﾝｼﾞｮﾙｼﾞｭ ｸﾛ ﾄﾞ ﾌｫﾚ 2008","本","","標","0","0","0","0","0","5800","0","","20181118",
"","","72484","ﾆｭｲｻﾝｼﾞｮﾙｼﾞｭ 1er ﾌﾟﾃｨ ﾌﾟﾚ 2008","本","","標","0","0","0","0","0","3700","0","","20180126",
"","","72485","ヴォーヌ ロマネ 1er レ スショ 2008","本","","標","0","0","0","0","0","4000","0","","20150620",
"","","72486","ﾆｭｲｻﾝｼﾞｮﾙｼﾞｭ　ｸﾛ ﾃﾞ ﾎﾟﾚ ｻﾝｼﾞｮﾙｼﾞｭ","本","","標","0","0","0","0","0","2750","0","","",
"","","72487","ヴィルマール ｸﾞﾗﾝ ﾚｾﾞﾙｳﾞ 375ml","本","","標","0","0","0","0","0","2170","0","","20170824",
"","","72488","サヴィニー　レボーヌ　ＶＶ　2008　375ml","本","","標","0","0","0","0","0","1550","0","","20160310",
"","","72489","モレサンドニ　2007","本","","標","0","0","0","0","0","1680","0","","20170529",
"","","72490","ｼﾞｭｳﾞﾚ ｼｬﾝﾍﾞﾙﾀﾝ 1er ﾚ ｶｽﾞﾃｨｴ 1997","本","","標","0","0","0","0","0","5220","0","","20160525",
"","","72491","ヴォルネイ　1996","本","","標","0","0","0","0","0","2940","0","","",
"","","72492","モレサンドニ　ビュシエール　2008","本","","標","3","0","0","0","3","9100","27300","","20191221",
"","","72493","ラドワ　ルージュ　2007","本","","標","0","0","0","0","0","2640","0","","20151120",
"","","72494","クロ ド ヴージョ 2008","本","","標","3","0","0","0","3","14300","42900","","20160525",
"","","72495","エシェゾー　2008","本","","標","3","0","0","0","3","14950","44850","","20160525",
"","","72496","リシュブール　2008　ﾒｵｶﾐｭｾﾞ","本","","標","1","0","0","0","1","34450","34450","","",
"","","72497","コルトン　2008","本","","標","3","0","0","0","3","14300","42900","","",
"","","72498","ヴォーヌ ロマネ レ ショーム 2008","本","","標","1","0","0","0","1","9425","9425","","20170905",
"","","72499","ヴォーヌ ロマネ 2008","本","","標","0","0","0","0","0","5525","0","","20160516",
"","","72500","ニュイ サン ジョルジュ ブドー 2008","本","","標","3","0","0","0","3","9100","27300","20191007","20150504",
"","","72501","ニュイ サン ジョルジュ オーミュルジュ","本","","標","2","0","0","0","2","9100","18200","20191007","20150605",
"","","72502","ニュイ サン ジョルジュ 2008","本","","標","0","0","0","0","0","5525","0","","20150724",
"","","72503","フィクサン クロ デュ シャピトル 2008","本","","標","4","0","0","0","4","4225","16900","","20180430",
"","","72504","ジュヴレ シャンベルタン 2008","本","","標","0","0","0","0","0","4745","0","","20210719",
"","","72505","シャンボル ミュジニー レ クラ 2008","本","","標","0","0","0","0","0","8775","0","","20191123",
"","","72506","シャンボル ミュジニー レ フスロット","本","","標","1","0","0","0","1","9100","9100","","20180719",
"","","72507","シャンボル ミュジニー 2008","本","","標","0","0","0","0","0","5200","0","","20160319",
"","","72508","エル トランジスタ 2008","本","","標","0","0","0","0","0","990","0","","20151210",
"","","72509","ブルゴーニュ　ブラン　2008","本","","標","2","0","0","0","2","12400","24800","","20150108",
"","","72510","シャンボル　ミュジニー　１er","本","","標","1","0","0","0","1","13020","13020","","20200901",
"","","72511","ボンヌマール　2008　ｳﾞｫｷﾞｭｴ","本","","標","10","0","0","0","10","27900","279000","","20191221",
"","","72512","ミュジニーＶＶ　2008　ｳﾞｫｷﾞｭｴ","本","","標","4","0","0","0","4","33480","133920","","",
"","","72513","ｼﾞｭｳﾞﾚ ｼｬﾝﾍﾞﾙﾀﾝ 1er ﾚ ﾌｫﾝﾄﾆｰ 2006","本","","標","0","0","0","0","0","4250","0","","20211122",
"","","72514","ｼﾞｭｳﾞﾚ ｼｬﾝﾍﾞﾙﾀﾝ 1er ｸﾗﾋﾟﾖ 2008","本","","標","0","0","0","0","0","6980","0","","20171218",
"","","72515","クロ ド ヴージョ 2008","本","","標","0","0","0","0","0","7800","0","","20191231",
"","","72516","ﾙﾈ ｼﾞｮﾌﾛﾜ ｷｭﾐｴｰﾙ ﾌﾞﾗﾝ ﾄﾞ ﾛｾﾞ ｷﾞﾌﾄﾎﾞｯｸｽ","本","","標","0","0","0","0","0","7440","0","","20160123",
"","","72517","ブルゴーニュ　ピノノワール　2008","本","","標","0","0","0","0","0","1480","0","","20151119",
"","","72518","グラン　エシェゾー　2008","本","","標","0","0","0","0","0","11500","0","","",
"","","72519","シャトー ヌフ デュ パプ　2008","本","","標","0","0","0","0","0","3900","0","","20161219",
"","","72520","シャトー ヌフ デュ パプ ブラン　2009","本","","標","0","0","0","0","0","3900","0","","20171111",
"","","72521","レ オート テラス 2008","本","","標","0","0","0","0","0","2700","0","","20150611",
"","","72522","ヴァキュラス レ ジェネスト 2008","本","","標","0","0","0","0","0","1980","0","","20150116",
"","","72523","コートデュローヌ　ルージュ　2009","本","","標","0","0","0","0","0","1200","0","","20171118",
"","","72524","ヴァン ド ペイ ド ヴォークリューズ 2008","本","","標","0","0","0","0","0","900","0","","20150114",
"","","72525","ﾆｭｲ ｻﾝ ｼﾞｮﾙｼﾞｭ ﾚ ｼｪﾇ ｶﾙﾄｰ 2008","本","","標","0","0","0","0","0","5100","0","","20150724",
"","","72526","ニュイ サンジョルジュ レ シェニョ 2008","本","","標","0","0","0","0","0","5280","0","","20210408",
"","","72527","ﾆｭｲ ｻﾝ ｼﾞｮﾙｼﾞｭ ｸﾛ ﾃﾞ ﾎﾞﾚ　2008","本","","標","0","0","0","0","0","5400","0","","20171027",
"","","72528","ﾆｭｲ ｻﾝ ｼﾞｮﾙｼﾞｭ ﾚ ﾌﾟﾘｭﾘｴ 2008","本","","標","0","0","0","0","0","5880","0","","20150724",
"","","72529","ヴォルネイ　デュック　2008","本","","標","0","0","0","0","0","7800","0","","20220602",
"","","72530","ヴォルネイ　タイユピエ　2008","本","","標","0","0","0","0","0","6300","0","","20161212",
"","","72531","ヴォルネイ　カイユレ　2008","本","","標","0","0","0","0","0","6300","0","","20170516",
"","","72532","ヴォルネイ　シャンパン　2008","本","","標","4","0","0","0","4","6300","25200","","20180625",
"","","72533","ヴォルネイ　フレミエ　2008","本","","標","0","0","0","0","0","5100","0","","20210408",
"","","72534","ヴォルネイ　ヴィラージュ　2008","本","","標","0","0","0","0","0","4200","0","","20150521",
"","","72535","ブルゴーニュ　シャルドネ　2008","本","","標","0","0","0","0","0","1980","0","","20150521",
"","","72536","ブルゴーニュ　アリゴテ　2009","本","","標","0","0","0","0","0","840","0","","20160618",
"","","72537","カントナック　ブラウン　1998","本","","標","0","0","0","0","0","5377","0","","20170711",
"","","72538","ｶﾞﾃｨﾉﾜ　ｸﾞﾗﾝｸﾘｭ　ｱｲ　ﾌﾞﾘｭｯﾄ","本","","標","0","0","0","0","0","4147","0","20191007","20200515",
"","","72539","ﾗ ｼﾞｪﾙﾗ ﾌﾞﾙﾈｯﾛ ﾓﾝﾀﾙﾁｰﾉ ﾘｾﾞﾙﾊﾞ 1999","本","","標","0","0","0","0","0","4310","0","","20180721",
"","","72540","ブルゴーニュ　ブラン　2009","本","","標","0","0","0","0","0","1480","0","","20181220",
"","","72541","サシカイア　2007","本","","標","0","0","0","0","0","11740","0","","",
"","","72542","ブルゴーニュ　ルージュ　1999","本","","標","0","0","0","0","0","1500","0","20150121","20151224",
"","","72543","シャンボル ミュジニー 1996","本","","標","0","0","0","0","0","3840","0","","20170903",
"","","72544","ｴｸﾞﾘ ｳｰﾘｴ ﾌﾞﾗﾝ ﾄﾞ ﾉﾜｰﾙ 10ﾃﾞｺﾞﾙｼﾞｭ","本","","標","0","0","0","0","0","10000","0","","20141114",
"","","72545","クロ サン ドニ 2004","本","","標","0","0","0","0","0","4750","0","","20141123",
"","","72546","ﾓﾚ ｻﾝ ﾄﾞﾆ ﾓﾝ ﾘｭｲｻﾞﾝ 1993","本","","標","0","0","0","0","0","3500","0","","20141022",
