product_code,name,category,is_active
12509,伯楽星 純米大吟醸 社下久米産山田錦 720ml,日本酒,TRUE
12510,司牡丹　純米しぼりたて生酒　1.8L,日本酒,FALSE
12512,新政　涅槃亀　88％　720ml,日本酒,TRUE
12515,雑賀　大吟醸 本生　1.8L,日本酒,FALSE
12516,雑賀　大吟醸　本生　720ml,日本酒,FALSE
12517,東洋美人 純大 一歩 おりがらみ 生 1.8L,日本酒,FALSE
12518,黒牛　純米　別誂　1.8L,日本酒,TRUE
12519,黒牛　純米 　別誂　720ml,日本酒,TRUE
12520,御前酒　雄町三部作　TRADITIONAL　1.8L,日本酒,FALSE
12521,新生　獺祭　純米大吟醸　45　720ml,日本酒,FALSE
12522,新生　獺祭　純米大吟醸　二割三分　720ml 箱入,日本酒,FALSE
12523,宮寒梅　純米大吟醸　吟のいろは　1.8L,日本酒,TRUE
12524,純米吟醸　かよ　720ml,日本酒,FALSE
12525,神亀　山廃ＢＬＡＣＫ　生　1.8L,日本酒,FALSE
12526,神亀　山廃ＢＬＡＣＫ　生　720ml,日本酒,FALSE
12527,出羽桜　桜花　吟醸　40周年記念酒　1.8L,日本酒,FALSE
12528,出羽桜　桜花　吟醸　40周年記念酒　720ｍｌ,日本酒,FALSE
12529,松の司 純米大吟醸 竜王山田錦 駕輿丁 1.8L,日本酒,TRUE
12530,松の司 純米大吟醸 竜王山田錦 駕輿丁720ml,日本酒,TRUE
12531,松の司 純米大吟醸 竜王山田錦 弓削 1.8L,日本酒,FALSE
12532,松の司 純米大吟醸 竜王山田錦 弓削 720ml,日本酒,TRUE
12533,松の司 純米大吟醸 竜王山田錦 山中 1.8L,日本酒,FALSE
12534,松の司 純米大吟醸 竜王山田錦 山中 720ml,日本酒,TRUE
12535,松の司 純米大吟醸 竜王山田錦 山之上 1.8L,日本酒,FALSE
12536,松の司 純米大吟醸 竜王山田錦 山之上 720ml,日本酒,TRUE
12537,新政 やまﾕ　720ml,日本酒,FALSE
12538,日高見　純米大吟醸　助六 初桜　1.8L,日本酒,FALSE
12539,平井六右衛門　遊山　純米　1.8L,日本酒,FALSE
12540,平井六右衛門　遊山　純米　720ml,日本酒,FALSE
12541,平井六右衛門　盛流　純米　生酒　1.8L,日本酒,FALSE
12542,平井六右衛門　盛流　純米　生酒　720ml,日本酒,FALSE
12543,平井六右衛門　心星　純米吟醸　1.8L,日本酒,FALSE
12544,平井六右衛門　心星　純米吟醸　720ml,日本酒,FALSE
12545,平井六右衛門　稲波　純米大吟醸　1.8L,日本酒,FALSE
12546,平井六右衛門　稲波　純米大吟醸　720ml,日本酒,FALSE
12547,風の森 ALPHA 7 feat LAMP BAR 720ml,日本酒,FALSE
12550,大嶺　純米　3粒　愛山　1.8L,日本酒,TRUE
12551,大嶺　純米　3粒　愛山　720ml,日本酒,TRUE
12552,御前酒　1859　1.8L,日本酒,FALSE
12553,御前酒　1859　720ml,日本酒,FALSE
12554,楯野川　純米大吟醸　Shield　亀の尾　1.8L,日本酒,FALSE
12555,楯野川 純米大吟醸 光明 720ml,日本酒,FALSE
12556,蓬莱泉 純米大吟醸　空 10年古酒 720ｍｌ箱入,日本酒,FALSE
12557,御前酒　雄町三部作　PROGRESSIVE　1.8L,日本酒,FALSE
12558,勝山 純米大吟醸 吟のいろは 720ml,日本酒,FALSE
12559,新政 亜麻猫スパーク　720ml,日本酒,TRUE
12560,新政 天鷲絨 ヴィリジアン 720ml,日本酒,TRUE
12561,新政　瑠璃　ラピスラズリ 中取り 720ml,日本酒,FALSE
12562,新政　生成　エクリュ 中取り 720ml,日本酒,FALSE
12563,新政　Ｎｏ．６　Ｒ-type　Essence 750ml,日本酒,FALSE
12564,笑四季純米大吟醸ｴﾚﾒﾝﾂｵﾌﾞﾗｲﾌさくら生1.8,日本酒,TRUE
12565,弥太郎　純米大吟醸50　1.8,日本酒,FALSE
12566,弥太郎　純米大吟醸50　720,日本酒,FALSE
12567,楯野川 純米大吟醸 光明 山田錦 720ml,日本酒,FALSE
12568,東洋美人 限定純米吟醸 醇道一途 山田錦 1.8L,日本酒,TRUE
12569,一念不動 特別純米 夏生酒 1.8L,日本酒,TRUE
12570,一念不動 特別純米 夏生酒 720ml,日本酒,TRUE
12571,新政　秋櫻 コスモス 720ml,日本酒,TRUE
12572,よこやま　純米吟醸　SILVER10　火入　1.8L,日本酒,FALSE
12573,よこやま 純米吟醸 SILVER10 火入 720ml,日本酒,FALSE
12574,よこやま 純米吟醸 SILVER1814 火入 1.8L,日本酒,FALSE
12575,よこやま 純米吟醸 SILVER1814 火入 720ml,日本酒,FALSE
12576,播州一献　純米吟醸　直汲み　生原酒　1.8L,日本酒,FALSE
12577,播州一献　純米吟醸　直汲み　生原酒 720ml,日本酒,FALSE
12578,楯野川　純米大吟醸　Shield　亀の尾　720ml,日本酒,FALSE
12579,鳳凰美田　純米大吟醸　夢ささら　生　1.8L,日本酒,FALSE
12580,鳳凰美田　純米大吟醸　夢ささら　生 720ml,日本酒,FALSE
12581,秋鹿 生もと特別醸造品 GOLDENCOMBI 1.8L,日本酒,TRUE
12582,秋鹿 生もと特別醸造品 GOLDENCOMBI 720ml,日本酒,TRUE
12583,大嶺 Ohmine 5粒 試験醸造 Ver.005 720ml,日本酒,FALSE
12584, 鳳凰美田 純米大吟醸 黒判 生酒 720ml,日本酒,FALSE
12585,南方 純米吟醸 300ml,日本酒,FALSE
12588,高千代 59(極) SEASON2 赤色酵母 ﾛｾﾞ 500ml,日本酒,FALSE
12589,高千代 59(極) SEASON2 赤色活性にごり ﾛｾﾞ 500ml,日本酒,FALSE
12590,蓬莱泉 純米大吟醸　吟　720ｍｌ 箱入,日本酒,FALSE
12591,梵　さかほまれ 純米大吟醸 三割五分 720ｍｌ,日本酒,FALSE
12592,梵　五百万石 無濾過 純米大吟醸 1.8Ｌ,日本酒,FALSE
12593,梵　五百万石 無濾過 純米大吟醸 720ml,日本酒,FALSE
12594,梵 五百万石 無濾過生原酒 純米大吟醸 720ml,日本酒,FALSE
12595,新政 天鷲絨 ヴィリジアン 中取り 720ml,日本酒,FALSE
12596,新政　秋櫻 コスモス 中取り 720ml,日本酒,FALSE
12597,東洋美人 限定純米吟醸 醇道一途 雄町 1.8L,日本酒,FALSE
12598,東洋美人 限定純米吟醸 醇道一途 雄町 720ml,日本酒,FALSE
12599,播州一献　純米吟醸　超辛　播州山田錦　生　1.8,日本酒,FALSE
12600,播州一献　純米吟醸　超辛　播州山田錦　生　720ml,日本酒,FALSE
12601,新政　白麹仕込純米酒 亜麻仔猫 2019生　720ml,日本酒,FALSE
12602,よこやま 夏純吟 1.8L,日本酒,TRUE
12603,よこやま 夏純吟 720ml,日本酒,TRUE
12604,松の司　純米大吟醸　渡船 720ｍｌ,日本酒,FALSE
12605,高千代 59(極) SEASON2 赤色酵母 ﾛｾﾞ 1.8L,日本酒,FALSE
12606,高千代 59(極) SEASON2 赤色活性にごり ﾛｾﾞ 1.8L,日本酒,FALSE
12608,出羽桜　とび六　300ml,日本酒,FALSE
12609,仙禽　純米大吟醸　朝日　1.8L,日本酒,FALSE
12610,仙禽　純米大吟醸　朝日　720ml,日本酒,FALSE
12611,鳳凰美田　剣　辛口純米　720ml,日本酒,TRUE
12612,蓬莱泉 純米酒 霞月 生原酒1.8L,日本酒,TRUE
12613,蓬莱泉 純米酒 霞月 生原酒720ml,日本酒,TRUE
12614,七本鎗 無農薬純米 無有 生もと 火入 720ml,日本酒,FALSE
12615,楯野川 純米大吟醸 たてにゃん vol.8 1.8L,日本酒,FALSE
12616,楯野川 純米大吟醸 たてにゃん vol.8 720ml,日本酒,FALSE
12617,雑賀　純米吟醸 COOL DOWN 1.8L,日本酒,FALSE
12618,雑賀　純米吟醸 COOL DOWN 720ml,日本酒,FALSE
12619,日高見 夏の純米吟醸 720ml,日本酒,FALSE
12620,南方 純米吟醸  うすにごり 火入れ　1.8L,日本酒,FALSE
12621,南方 純米吟醸 うすにごり 火入れ 720ml,日本酒,FALSE
12622,日高見　純米大吟醸　虹の応援ラベル　720ml,日本酒,FALSE
12623,神亀　Light　生酒　1.8,日本酒,FALSE
12624,神亀 純米酒生酒 SPRING LIGHT 720ml,日本酒,TRUE
12625,神亀　SWEET SQUASH　活性にごり　720ml,日本酒,FALSE
12626,南方超辛口純米　ライトタイプ　1.8L,日本酒,FALSE
12627,南方 純米 超辛口 ライトタイプ　720,日本酒,FALSE
12628,南方　特別純米　美山錦　 720ml,日本酒,FALSE
12629,赤武　大吟醸　魂ノ大業　火入　1.8Ｌ,日本酒,TRUE
12630,赤武　大吟醸　魂ノ大業　火入　720ml,日本酒,TRUE
12631,東洋美人 限定純米吟醸 醇道一途 山田錦 720ml,日本酒,TRUE
12632,東洋美人 限定純米吟醸 醇道一途 千本錦 1.8L,日本酒,FALSE
12633,東洋美人 限定純米吟醸 醇道一途 千本錦 720ml,日本酒,FALSE
12634,東一　白鶴錦　純米吟醸　720ml,日本酒,FALSE
12635,みむろ杉　Grazie a Dioグラッツィエ ア ディオ1.8L,日本酒,TRUE
12636,みむろ杉　Grazie a Dioグラッツィエ ア ディオ720ml,日本酒,TRUE
12637,新政　ブレンド酒 亜麻猫VIA　720ml,日本酒,FALSE
12638,あたごのまつ　大吟醸　出品酒　720ml,日本酒,FALSE
12640,高千代 59(極) 純米吟醸 出羽燦々 1.8L,日本酒,FALSE
12641,高千代 59(極) 純米吟醸 出羽燦々 720ml,日本酒,FALSE
12643,北島 大入ひっぱりだこ 純米吟醸 火入れ 1.8L,日本酒,FALSE
12644,北島 大入ひっぱりだこ 純米吟醸 火入れ 720ml,日本酒,FALSE
12645,一念不動 杜氏入魂の酒 純米吟醸生原酒 中汲み 720ml,日本酒,FALSE
12646,美丈夫　純米吟醸　米一粒酒一滴　1.8L,日本酒,FALSE
12647,美丈夫　純米吟醸　米一粒酒一滴　720ml,日本酒,FALSE
12648,出羽桜　蔵涼み特別本醸造　1.8L,日本酒,FALSE
12649,出羽桜　蔵涼み特別本醸造　720ml,日本酒,FALSE
12650,新政　2020特別頒布会（6月）,日本酒,FALSE
12651,新政　2020特別頒布会（7月）,日本酒,FALSE
12652,新政　2020特別頒布会（8月）,日本酒,FALSE
12653,醸し人九平次　La Maison ラ メゾン　雄町　720ml,日本酒,FALSE
12654,鳳凰美田　酒未来　720ml,日本酒,FALSE
12655,東洋美人 限定純米吟醸 醇道一途 酒未来 1.8L,日本酒,FALSE
12656,東洋美人 限定純米吟醸 醇道一途 酒未来 720ml,日本酒,FALSE
12657,日の丸　HINOMARU　純米大吟醸　1.8L,日本酒,FALSE
12658,日の丸　HINOMARU　純米大吟醸　720ml,日本酒,FALSE
12659,飛龍　純米大吟醸　1.8L,日本酒,FALSE
12660,飛龍　純米大吟醸　720ml,日本酒,FALSE
12661,わしが國 純米大吟醸 朝日　1.8L,日本酒,FALSE
12662,七本鎗 山廃純米 琥刻 2014(26BY)　720ml,日本酒,FALSE
12663,七本鎗 山廃純米 琥刻 2015(27BY)　720ml,日本酒,FALSE
12664,七本鎗 山廃純米 琥刻 2016(28BY)　720ml,日本酒,FALSE
12665,七本鎗 山廃純米 琥刻 2017(29BY)　720ml,日本酒,FALSE
12666,七本鎗 山廃純米 琥刻 2018(30BY)　720ml,日本酒,FALSE
12667,七本鎗 山廃純米 琥刻 2019(31BY)　720ml,日本酒,FALSE
12668,Ohmine 3粒 春風かすみ 生酒 愛山 1.8L,日本酒,TRUE
12669,Ohmine 3粒 春風かすみ 生酒 愛山 720ml,日本酒,TRUE
12670,關の葵　交　720ml,日本酒,FALSE
12671,雑賀　純米吟醸 にごり 夏ネージュブラン 1.8L,日本酒,FALSE
12672,出羽桜 ﾁｬﾝﾋﾟｵﾝｻｹｾｯﾄ720ml2本,日本酒,FALSE
12673,流輝 純米　メリッサ 1.8L,日本酒,FALSE
12674,流輝 純米　メリッサ 720ml,日本酒,FALSE
12675,梵　五百万石 無濾過生原酒 純米大吟醸 1.8L,日本酒,FALSE
12703,天喜 純米大吟醸 TENKI 1.8L,日本酒,FALSE
12704,土佐しらぎく 純米大吟醸 朝日 1.8L,日本酒,FALSE
12705,土佐しらぎく 純米大吟醸 朝日 720ml,日本酒,FALSE
12706,天喜 純米大吟醸 TENKI 720ml,日本酒,FALSE
12708,たかちよ 純米大吟醸 氷点貯蔵 sunRize 720ml,日本酒,TRUE
12709,黒龍　KOKURYU つながるセット　150ml×3,日本酒,FALSE
12710,司牡丹　船中八策　ひやおろし　720ml,日本酒,TRUE
12711,作　純米吟醸　雅乃智　岡山雄町　1.8L,日本酒,FALSE
12712,作　純米吟醸　雅乃智　岡山雄町　720ml,日本酒,FALSE
12715,美丈夫 純米大吟醸 舞 うすにごり 500ml,日本酒,TRUE
12716,みむろ杉 純吟 渡船弐号 1.8L,日本酒,FALSE
12717,みむろ杉 純吟 渡船弐号 720ml,日本酒,FALSE
12718,上喜元  純米大吟醸 こいおまち1.8L,日本酒,FALSE
12719,上喜元  純米大吟醸 こいおまち720ml,日本酒,FALSE
12720,睡龍　夏生　特別純米1.8L,日本酒,FALSE
12721,睡龍　夏生　特別純米720ｍｌ,日本酒,FALSE
12722,睡龍　生もと純米原酒　25ＢＹ 500ｍｌ,日本酒,FALSE
12723,東洋美人 限定純米吟醸 醇道一途 西都の雫 1.8L,日本酒,FALSE
12724,東洋美人 限定純米吟醸 醇道一途 西都の雫 720ml,日本酒,FALSE
12725,Takachiyo 59(極) 純米吟醸 亀の尾 ﾌﾞﾗｳﾝ 1.8L,日本酒,FALSE
12726,Takachiyo 59(極) 純米吟醸 亀の尾 ﾌﾞﾗｳﾝ 500ml,日本酒,FALSE
12728,新政　天蛙　720ml,日本酒,FALSE
12729,伯楽星　特別純米　冷卸　1.8L,日本酒,TRUE
12730,伯楽星　特別純米　冷卸　720ml,日本酒,FALSE
12731,伯楽星　純米吟醸　冷卸　1.8L,日本酒,TRUE
12732,伯楽星　純米吟醸　冷卸　720ml,日本酒,TRUE
12733,てるじい×来福 豪雨被害支援　特別ver　720ml,日本酒,FALSE
12734,出羽桜　冷卸　蔵涼み　1.8L,日本酒,FALSE
12735,出羽桜　冷卸　蔵涼み　720ml,日本酒,FALSE
12736,陸奥男山 超辛純米 720ml,日本酒,TRUE
12737,よこやま 純米吟醸 SILVER ひやおろし 720ml,日本酒,FALSE
12738,御前酒 雄町 菩提もと×氷温貯蔵 生原酒 720ml,日本酒,FALSE
12739,御前酒 雄町 菩提もと×完全発酵 720ml,日本酒,FALSE
12740,作 恵乃智 純米吟醸 中取り 1.8L,日本酒,TRUE
12741,菊の司　季楽　純米原酒　茜　1.8L,日本酒,FALSE
12742,菊の司　季楽　純米原酒　茜　720ml,日本酒,FALSE
12743,蓬莱泉 純米吟醸 和 熟成生酒 微炭酸 720ml,日本酒,FALSE
12748,司牡丹　裏シリーズ 純米 ひやおろし1.8L,日本酒,TRUE
12749,司牡丹　裏シリーズ　純米　ひやおろし　720ml,日本酒,FALSE
12753,東洋美人 限定純米吟醸 醇道一途 羽州誉 1.8L,日本酒,FALSE
12754,東洋美人 限定純米吟醸 醇道一途 羽州誉 720ml,日本酒,FALSE
12755,紀伊国屋文左衛門　純米　ひやおろし 1.8L,日本酒,TRUE
12756,紀伊国屋文左衛門　純米　ひやおろし 720ｍｌ,日本酒,TRUE
12757,二兎 純米 山田錦 六十五 1.8L,日本酒,TRUE
12758,二兎 純米 山田錦 六十五 720ml,日本酒,TRUE
12759,二兎 純米吟醸 山田錦 五十五 1.8L,日本酒,FALSE
12760,二兎 純米吟醸 山田錦 五十五 720ml,日本酒,FALSE
12761,二兎 純米吟醸 雄町 五十五 1.8L,日本酒,TRUE
12762,二兎 純米吟醸 雄町 五十五 720ml,日本酒,TRUE
12763,二兎 純米大吟醸 雄町 四十八 1.8L,日本酒,TRUE
12764,二兎 純米大吟醸 雄町 四十八 720ml,日本酒,TRUE
12765,二兎 純米 萬歳 七十 1.8L,日本酒,FALSE
12766,二兎 純米 萬歳 七十 720ml,日本酒,FALSE
12767,二兎 純米吟醸 出羽燦々 五十五 1.8L,日本酒,FALSE
12768,二兎 純米吟醸 出羽燦々 五十五 720ml,日本酒,FALSE
12769,二兎 純米大吟醸 雄町 三十三 720ml,日本酒,FALSE
12773,ちょぼろく　純米酒　1.8Ｌ,日本酒,FALSE
12774,ちょぼろく　純米酒　720ｍｌ,日本酒,FALSE
12775,陸奥八仙 純米吟醸 ｵﾚﾝｼﾞﾗﾍﾞﾙ　ひやおろし 1.8L,日本酒,TRUE
12776,陸奥八仙 純米吟醸 ｵﾚﾝｼﾞﾗﾍﾞﾙ　ひやおろし 720ml,日本酒,TRUE
12777,醸し人九平次 火と月の間に純米吟醸 山田錦 720ml,日本酒,TRUE
12779,楯野川 純米大吟醸 Shield 惣兵衛早生 1.8L,日本酒,FALSE
12780,楯野川 純米大吟醸 Shield 惣兵衛早生 720ml,日本酒,FALSE
12781,楯野川 純米大吟醸 2021丑 干支ボトル 720ml,日本酒,FALSE
12782,睡龍　生もと　純米 ひやおろし 生詰　1.8L,日本酒,FALSE
12783,陸奥八仙 ﾊｯｾﾝﾌﾞﾗｰｼﾞｭ 720ml,日本酒,FALSE
12784,篠峯 ろくまる 雄町 無濾過生原酒 晩秋旨酒 1.8L,日本酒,FALSE
12785,篠峯 ろくまる 雄町 無濾過生原酒 晩秋旨酒 720ml,日本酒,FALSE
12786,東洋美人 限定純米吟醸 醇道一途 愛山 1.8L,日本酒,TRUE
12787,東洋美人 限定純米吟醸 醇道一途 愛山 720ml,日本酒,TRUE
12788,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 山田錦 火入 1.8L,日本酒,TRUE
12789,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 山田錦 火入 720ml,日本酒,TRUE
12790,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 穀良都 火入 1.8L,日本酒,TRUE
12791,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 穀良都 火入 720ml,日本酒,TRUE
12792,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 強力 火入 1.8L,日本酒,TRUE
12793,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 強力 火入 720ml,日本酒,TRUE
12794,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 越の雫 火入 1.8L,日本酒,FALSE
12795,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 越の雫 火入 720ml,日本酒,FALSE
12796,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 純米 飛騨ほまれ 火入 1.8L,日本酒,FALSE
12797,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 純米 飛騨ほまれ 火入 720ml,日本酒,FALSE
12798,Ｗ(ﾀﾞﾌﾞﾘｭｰ)Underground(ｱﾝﾀﾞｰｸﾞﾗｳﾝﾄﾞ)720ml,日本酒,FALSE
12799,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 純米 強力 生原酒 1.8L,日本酒,TRUE
12800,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 強力 生原酒 720ml,日本酒,TRUE
12801,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 純米 越の雫 生原酒 1.8L,日本酒,FALSE
12803,Ｗ(ﾀﾞﾌﾞﾘｭｰ)生もと純米 高島雄町 生原酒1.8L,日本酒,FALSE
12804,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 生もと  高島雄町 生原酒720ml,日本酒,FALSE
12807,Ohmine 3粒 無濾過生原酒 山田錦 720ml,日本酒,TRUE
12811,伯楽星　純米吟醸　雄町　1.8L,日本酒,TRUE
12812,伯楽星　純米吟醸　雄町　720ml,日本酒,TRUE
12813,日高見　純米　短稈渡船 秋あがり　720ml,日本酒,FALSE
12814,日高見　純米　山田穂　秋あがり 720ml,日本酒,FALSE
12818,作　純米吟醸　愛山　750ml,日本酒,TRUE
12819,二兎 純米吟醸 山田錦 五十五 生酒 720ml,日本酒,FALSE
12820,二兎 純米大吟醸 雄町 四十八 生酒 720ml,日本酒,FALSE
12821,二兎 純米 山田錦 六十五 生酒 720ml,日本酒,TRUE
12823,二兎 純米 萬歳 七十 生酒 720ml,日本酒,TRUE
12824,二兎 純米吟醸 出羽燦々 五十五 生酒 720ml,日本酒,TRUE
12826,二兎 純米大吟醸 愛山 四十八 生酒 720ml,日本酒,TRUE
12827,二兎 純米 山田錦 六十五 にごり生原酒 1.8L,日本酒,TRUE
12828,二兎 純吟 雄町 うすにごりスパークリング720ml,日本酒,TRUE
12830,播州一献 七宝 純米 無濾過おりがらみ 720ml,日本酒,TRUE
12831,東洋美人　純米吟醸　50　1.8L,日本酒,FALSE
12834,赤武 SNOW Extra 13度 720ml,日本酒,TRUE
12835,東洋美人 限定純米吟醸 醇道一途 直汲生1.8L,日本酒,TRUE
12836,東洋美人 限定純米吟醸 醇道一途 直汲生720ml,日本酒,TRUE
12837,楯野川無我 ブラウンボトル 純米大吟醸 1.8L,日本酒,FALSE
12838,楯野川無我 ブラウンボトル 純米大吟醸 720ml,日本酒,FALSE
12839,醸し人九平次　La Maison ラ メゾン 山田錦　720ml,日本酒,FALSE
12840,よこやま 純米吟醸 SILVER1814 生酒 1.8L,日本酒,TRUE
12841,よこやま 純米吟醸 SILVER1814 生酒 720ml,日本酒,TRUE
12842,蓬莱泉 純米大吟醸　摩訶　720ｍｌ 箱入,日本酒,TRUE
12843,二兎 純米吟醸 山田錦 五十五 生酒 1.8L,日本酒,FALSE
12844,二兎 純米大吟醸 雄町 四十八 生酒 1.8L,日本酒,FALSE
12846,黒龍 純米大吟醸 干支ボトル 生酒 720ml,日本酒,TRUE
12849,黒牛　純米中取り ２年熟成1.8L,日本酒,FALSE
12850,一念不動 ０１ 白麹 1.8L,日本酒,FALSE
12851,一念不動 ０１ 白麹 720ml,日本酒,FALSE
12852,蓬莱泉 純米大吟醸　吟　1.8L 箱入,日本酒,FALSE
12854,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 山田錦 生原酒 1.8L,日本酒,TRUE
12855,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 山田錦 生原酒 720ml,日本酒,TRUE
12856,美丈夫　特別純米酒　しぼりたて 生原酒　720ml,日本酒,FALSE
12857,御前酒　菩提もと　にごり酒　生原酒 1.8L,日本酒,FALSE
12860,式 SHIKI MELLOW 1.8L,日本酒,FALSE
12861,式 SHIKI MELLOW 720ml,日本酒,FALSE
12862,式 SHIKI SWEET 1.8L,日本酒,FALSE
12863,式 SHIKI SWEET 720ml,日本酒,FALSE
12864,式 SHIKI FRESH 720ml (箱入),日本酒,FALSE
12865,式 SHIKI RICH 720ml (箱入),日本酒,FALSE
12866,超久　純米　生原酒 1.8L,日本酒,TRUE
12867,超久　純米　生原酒 720ml,日本酒,TRUE
12868,御前酒 雄町 菩提もと×貴醸酒 生原酒 720ml,日本酒,FALSE
12870,よこやま　純米吟醸　SILVER10　生酒　1.8L,日本酒,FALSE
12871,よこやま 純米吟醸 SILVER10 生酒 720ml,日本酒,FALSE
12872,黒龍　大吟醸（箱入）　300ml,日本酒,TRUE
12873,新政 白やまﾕ　720ml,日本酒,FALSE
12874,新政 青やまﾕ　720ml,日本酒,FALSE
12875,新政 天鷲絨 ヴィリジアン 2018 蔵内熟成 720ml,日本酒,FALSE
12876,梵　ささ雪　無濾過生　1.8L,日本酒,FALSE
12877,今錦　しぼりたて純米 生原酒　1.8L,日本酒,TRUE
12878,今錦　しぼりたて純米 生原酒　720ml,日本酒,TRUE
12879,東洋美人 限定大吟醸 地帆紅 生酒 1.8L,日本酒,TRUE
12880,紀土 無量山 純米大吟醸 20% 720ml,日本酒,FALSE
12881,新政　農民芸術概論　760ｍｌ,日本酒,FALSE
12882,新政　六號酵母生誕九十周年記念酒　陸羽132号　760ｍｌ,日本酒,FALSE
12883,新政　六號酵母生誕九十周年記念酒　美郷錦　760ｍｌ,日本酒,FALSE
12885,Ohmine SAKESTORMCOWBOY MIDDLEPRESS 720ml,日本酒,FALSE
12886,菊の司 季楽 純米新酒 美雪（みゆき）1.8L,日本酒,FALSE
12887,菊の司 季楽 純米新酒 美雪（みゆき）720ml,日本酒,FALSE
12888,作　純米吟醸　神の穂　750ml,日本酒,TRUE
12889,山本　純米生　にごり酒　「ど」　1.8L,日本酒,FALSE
12890,山本　純米生　にごり酒　「ど」　720ml,日本酒,FALSE
12891,熊野三山　吟醸  300ml,日本酒,FALSE
12893,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 生もと  高島雄町 火入 1.8L,日本酒,FALSE
12894,美丈夫 純米吟醸 荒ばしり たまラベル 720ml,日本酒,TRUE
12897,新政　令和３年新年純米しぼりたて　750ml,日本酒,FALSE
12898,Ohmine 3粒 新酒生酒 出羽燦々 1.8L,日本酒,TRUE
12899,Ohmine 3粒 新酒生酒 出羽燦々 720ml,日本酒,TRUE
12900,二兎 純米吟醸 雄町 五十五 生酒 1.8L,日本酒,FALSE
12901,日高見 純米吟醸 うすにごり 720ml,日本酒,TRUE
12903,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 亀の尾 生原酒 1.8L,日本酒,FALSE
12904,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 亀の尾 生原酒 720ml,日本酒,FALSE
12905,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 愛山 生原酒 1.8L,日本酒,FALSE
12906,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 愛山 生原酒 720ml,日本酒,FALSE
12907,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 穀良都 生原酒 1.8L,日本酒,FALSE
12908,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 穀良都 生原酒 720ml,日本酒,FALSE
12909,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 赤磐雄町 生原酒 1.8L,日本酒,TRUE
12910,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 赤磐雄町 生原酒 720ml,日本酒,TRUE
12911,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 飛騨ほまれ 生原酒 1.8L,日本酒,TRUE
12912,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 飛騨ほまれ 生原酒 720ml,日本酒,TRUE
12913,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 秋田酒こまち 生原酒 1.8L,日本酒,FALSE
12914,Ｗ(ﾀﾞﾌﾞﾘｭｰ) 秋田酒こまち 生原酒 720ml,日本酒,FALSE
12915,Ｗ(ﾀﾞﾌﾞﾘｭｰ)特等山田錦 生原酒 ﾌﾟﾗﾁﾅﾑ 720ml,日本酒,FALSE
12916,東洋美人限定純米吟醸醇道一途おりがらみ1.8L,日本酒,TRUE
12917,東洋美人限定純米吟醸醇道一途おりがらみ720ml,日本酒,FALSE
12918,二兎 純米 萬歳 七十 生酒 1.8L,日本酒,TRUE
12921,みむろ杉 純米吟醸 吉川産山田錦 火入 1.8L,日本酒,FALSE
12922,みむろ杉 純米吟醸 吉川産山田錦 火入 720ml,日本酒,FALSE
12923,美丈夫 純米吟醸 荒ばしり たまラベル使用しない,日本酒,FALSE
12924,櫛羅 純米 無濾過生酒 にごりざけ 1.8L,日本酒,FALSE
12925,櫛羅 純米 無濾過生酒 にごりざけ 720ml,日本酒,FALSE
12926,篠峯 ろくまる 山田錦 純米吟醸 無濾過生酒　1.8L,日本酒,FALSE
12927,篠峯 ろくまる 山田錦 純米吟醸 無濾過生酒　720,日本酒,FALSE
12928,澤屋まつもと 守破離 岡本村山田錦 うすにごり生酒 720ml,日本酒,FALSE
12929,澤屋まつもと 守破離 愛山  720ml,日本酒,FALSE
12930,一念不動 強力 1.8L,日本酒,FALSE
12931,一念不動 強力 720ml,日本酒,FALSE
12932,一念不動 生もと純米 夢山水　1.8L,日本酒,FALSE
12933,一念不動 生もと純米 夢山水　720ml,日本酒,FALSE
